ncbi_species_taxid	accession	ncbi_organism_name	species	fasta_file_path	ncbi_taxonomy	source	is_published
264144	Rickenella fibula HBK330-10 v1.0	Rickenella fibula	Rickenella fibula	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ricfib1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella fibula	Mycocosm	Y
264483	Xanthophyllomyces dendrorhous UBV-AX4 v1.0	Phaffia rhodozyma	Phaffia rhodozyma	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/XandeAX4_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Phaffia;s__Phaffia rhodozyma	Mycocosm	N
264483	Xanthophyllomyces dendrorhous CBS 6938 v1.0	Phaffia rhodozyma	Phaffia rhodozyma	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/XandeCB38_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Phaffia;s__Phaffia rhodozyma	Mycocosm	N
264951	Paecilomyces variotii CBS144490 HYG1 v1.0	Paecilomyces variotii	Paecilomyces variotii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Paevar_HGY_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces variotii	Mycocosm	Y
264951	Paecilomyces variotii CBS 101075 v1.0	Paecilomyces variotii	Paecilomyces variotii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Paevar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces variotii	Mycocosm	Y
267680	Niesslia exilis CBS 358.70 v1.0	Niesslia exilis	Niesslia exilis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Nieex1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Niesslia;s__Niesslia exilis	Mycocosm	N
268505	Ophiocordyceps kimflemingae SC16a	Ophiocordyceps unilateralis	Ophiocordyceps unilateralis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ophun1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps;s__Ophiocordyceps unilateralis	Mycocosm	Y
269161	Phaeosolenia platensis CBS 268.64 v1.0	Phaeosolenia platensis	Phaeosolenia platensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phapla1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Chromocyphellaceae;g__Phaeosolenia;s__Phaeosolenia platensis	Mycocosm	N
269621	Microbotryum intermedium 1389 BM 12 12	Microbotryum intermedium	Microbotryum intermedium	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Micin1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum;s__Microbotryum intermedium	Mycocosm	Y
269771	Phycomyces nitens S607 v1.0	Phycomyces nitens	Phycomyces nitens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PnitS607_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Phycomycetaceae;g__Phycomyces;s__Phycomyces nitens	Mycocosm	N
269771	Phycomyces nitens S608 v1.0	Phycomyces nitens	Phycomyces nitens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PnitS608_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Phycomycetaceae;g__Phycomyces;s__Phycomyces nitens	Mycocosm	Y
269771	Phycomyces nitens S609 v1.0	Phycomyces nitens	Phycomyces nitens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PnitS609_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Phycomycetaceae;g__Phycomyces;s__Phycomyces nitens	Mycocosm	N
273506	Gyromitra infula GyrinfSpk-SM18 v1.0	Gyromitra infula	Gyromitra infula	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Gyrinf1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Discinaceae;g__Gyromitra;s__Gyromitra infula	Mycocosm	N
273507	Phanerochaete chrysosporium RP-78 v4.0	Phanerochaete chrysosporium RP-78	Phanerodontia chrysosporium	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phchr4_2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phanerodontia;s__Phanerodontia chrysosporium	Mycocosm	N
278681	Olpidium bornovanus UBC F19785	Olpidium bornovanus	Olpidium bornovanus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Olpbor1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium bornovanus	Mycocosm	Y
279518	Suillus hirtellus EM16 v1.0	Suillus hirtellus	Suillus hirtellus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suihi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus hirtellus	Mycocosm	Y
280465	Botryozyma mucatilis CBS 9042 v1.0	Botryozyma mucatilis	Botryozyma mucatilis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Botmuc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trigonopsidaceae;g__Botryozyma;s__Botryozyma mucatilis	Mycocosm	N
280790	Metschnikowia viticola Y813 v1.0	Metschnikowia viticola	Metschnikowia viticola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Metvi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia;s__Metschnikowia viticola	Mycocosm	N
281842	Entophlyctis helioformis JEL805 v1.0	Entophlyctis helioformis	Entophlyctis helioformis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Enthel1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Entophlyctis;s__Entophlyctis helioformis	Mycocosm	Y
281847	Rozella allomycis CSF55 single-cell v1.0	Rozella allomycis	Rozella allomycis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rozal_SC1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Cryptomycota;c__;o__;f__;g__Rozella;s__Rozella allomycis	Mycocosm	Y
283357	Alternaria capsici BMP0180	Alternaria capsici	Alternaria capsici	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Altca1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria capsici	Mycocosm	N
283657	Sistotrema raduloides OMC1660 v1.0	Sistotrema raduloides	Sistotrema raduloides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sisrad1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Sistotrema;s__Sistotrema raduloides	Mycocosm	N
284590	Kluyveromyces lactis	Kluyveromyces lactis NRRL Y-1140	Kluyveromyces lactis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Klula1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces lactis	Mycocosm	Y
284591	Yarrowia lipolytica (strain CLIB122)	Yarrowia lipolytica CLIB122	Yarrowia lipolytica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Yarli1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia;s__Yarrowia lipolytica	Mycocosm	Y
284592	Debaryomyces hansenii CBS 767	Debaryomyces hansenii CBS767	Debaryomyces hansenii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Debha1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__Debaryomyces hansenii	Mycocosm	Y
284811	Eremothecium gossypii ATCC 10895	Eremothecium gossypii ATCC 10895	Eremothecium gossypii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ashgo1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Eremothecium;s__Eremothecium gossypii	Mycocosm	Y
284813	Encephalitozoon cuniculi GB-M1	Encephalitozoon cuniculi GB-M1	Encephalitozoon cuniculi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Enccu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Microsporidia;c__;o__;f__Unikaryonidae;g__Encephalitozoon;s__Encephalitozoon cuniculi	Mycocosm	Y
285811	Pyrenochaeta lycopersici MPI-SDFR-AT-0127 v1.0	Pseudopyrenochaeta lycopersici	Pseudopyrenochaeta lycopersici	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pyrly1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudopyrenochaetaceae;g__Pseudopyrenochaeta;s__Pseudopyrenochaeta lycopersici	Mycocosm	Y
286159	Aspergillus acristatulus CBS 119.55 v1.0	Aspergillus nidulans var. acristatus	Aspergillus nidulans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspacri1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus nidulans	Mycocosm	N
286160	Aspergillus dentatus CBS 114.63 v1.0	Aspergillus nidulans var. dentatus	Aspergillus nidulans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspden1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus nidulans	Mycocosm	N
286432	Aspergillus fumisynnematus IBT 28474 v1.0	Aspergillus fumisynnematus	Aspergillus fumisynnematus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspfumis1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus fumisynnematus	Mycocosm	N
288524	Mutinus elegans ME.BST v1.0	Mutinus elegans	Mutinus elegans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Mutel1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales;f__Phallaceae;g__Mutinus;s__Mutinus elegans	Mycocosm	N
288669	Aspergillus vadensis CBS 113365 v1.0	Aspergillus vadensis	Aspergillus vadensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspvad1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus vadensis	Mycocosm	Y
290292	Penicillium occitanis CL100	Penicillium occitanis (nom. inval.)	Penicillium occitanis (nom. inval.)	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penoc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium occitanis (nom. inval.)	Mycocosm	Y
291290	Alternaria fragaria BMP3062	Alternaria sp. 'fragaria'	Alternaria sp. 'fragaria'	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Altfr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria sp. 'fragaria'	Mycocosm	N
292717	Daldinia eschscholtzii FL0578 v1.0	Daldinia eschscholtzii	Daldinia eschscholtzii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Dales1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Daldinia;s__Daldinia eschscholtzii	Mycocosm	Y
293381	Penicillium bialowiezense ITEM 18534 v1.0	Penicillium bialowiezense	Penicillium bialowiezense	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pbia18534_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium bialowiezense	Mycocosm	N
293382	Penicillium thymicola DAOMC 180753 v1.0	Penicillium thymicola	Penicillium thymicola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penth1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium thymicola	Mycocosm	Y
293939	Aspergillus lentulus CBS 117885 v1.0	Aspergillus lentulus	Aspergillus lentulus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Asplen1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus lentulus	Mycocosm	N
294746	Meyerozyma guilliermondii ATCC 6260	Meyerozyma guilliermondii ATCC 6260	Meyerozyma guilliermondii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Meygui1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma;s__Meyerozyma guilliermondii	Mycocosm	Y
294747	Candida tropicalis MYA3404	Candida tropicalis MYA-3404	Candida tropicalis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cantro1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida tropicalis	Mycocosm	Y
301207	Macroventuria anomochaeta CBS 525.71 v1.0	Macroventuria anomochaeta	Macroventuria anomochaeta	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Macan1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Macroventuria;s__Macroventuria anomochaeta	Mycocosm	Y
301416	Xenasmatella vaga CBS212.54 v1.0	Xenasmatella vaga	Xenasmatella vaga	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Xenvag1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__Xenasmataceae;g__Xenasmatella;s__Xenasmatella vaga	Mycocosm	N
301854	Aspergillus ibericus CBS 121593 v1.0	Aspergillus ibericus	Aspergillus ibericus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspibe1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus ibericus	Mycocosm	Y
302913	Elsinoe ampelina CECT 20119 v1.0	Elsinoe ampelina	Elsinoe ampelina	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Elsamp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Elsinoaceae;g__Elsinoe;s__Elsinoe ampelina	Mycocosm	Y
303332	Asordaria arctica CBS 143.68 v1.0	Asordaria arctica	Asordaria arctica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Asoarc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__Asordaria;s__Asordaria arctica	Mycocosm	N
303347	Diplogelasinospora grovesii CBS 340.73 v1.0	Diplogelasinospora grovesii	Diplogelasinospora grovesii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Dipgro1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Diplogelasinosporaceae;g__Diplogelasinospora;s__Diplogelasinospora grovesii	Mycocosm	Y
303698	Penicillium steckii IBT 24891	Penicillium steckii	Penicillium steckii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penste1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium steckii	Mycocosm	Y
304332	Ramicandelaber brevisporus CBS 109374 v1.0	Ramicandelaber brevisporus	Ramicandelaber brevisporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rambr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Zoopagomycota;c__;o__Ramicandelaberales;f__Ramicandelaberaceae;g__Ramicandelaber;s__Ramicandelaber brevisporus	Mycocosm	Y
304786	Cortinarius saniosus 2018PMI107 v2.0	Cortinarius saniosus	Cortinarius saniosus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Corsan2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius saniosus	Mycocosm	N
305860	Ceratobasidium sp. anastomosis group I; DN8442 v1.0	Ceratobasidium sp. AG-I	Ceratobasidium sp. AG-I	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/CerAGI_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium sp. AG-I	Mycocosm	Y
306089	Aspergillus flocculosus v1.0	Aspergillus flocculosus	Aspergillus flocculosus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspfloc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus flocculosus	Mycocosm	N
306091	Aspergillus cretensis CBS 112802 v1.0	Aspergillus cretensis	Aspergillus cretensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspcre1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus cretensis	Mycocosm	N
306094	Aspergillus persii CBS 112795 v1.0	Aspergillus persii	Aspergillus persii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspper1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus persii	Mycocosm	N
306901	Chaetomium globosum v1.0	Chaetomium globosum CBS 148.51	Chaetomium globosum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Chagl_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium globosum	Mycocosm	Y
306902	Clavispora lusitaniae ATCC 42720	Clavispora lusitaniae ATCC 42720	Clavispora lusitaniae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Clalu1_2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora;s__Clavispora lusitaniae	Mycocosm	Y
307758	Ustilago bromivora UB2112	Ustilago bromivora	Ustilago bromivora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ustbr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago bromivora	Mycocosm	Y
307937	Dactylonectria macrodidyma MPI-CAGE-AT-0147 v1.0	Dactylonectria macrodidyma	Dactylonectria macrodidyma	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Dacma1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria macrodidyma	Mycocosm	Y
308745	Aspergillus rambellii SRRC1468	Aspergillus rambellii	Aspergillus rambellii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspram1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus rambellii	Mycocosm	Y
308745	Aspergillus rambellii 100887 v1.0	Aspergillus rambellii	Aspergillus rambellii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspramb1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus rambellii	Mycocosm	N
310910	Linnemannia elongata AD073 v1.0	Linnemannia elongata	Linnemannia elongata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoeAD073_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia elongata	Mycocosm	N
310910	Linnemannia elongata GBA34	Linnemannia elongata	Linnemannia elongata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoelGBA34_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia elongata	Mycocosm	Y
310910	Linnemannia elongata GBA40	Linnemannia elongata	Linnemannia elongata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoelGBA40_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia elongata	Mycocosm	Y
310910	Linnemannia elongata NVP5	Linnemannia elongata	Linnemannia elongata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoelNVP5_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia elongata	Mycocosm	Y
310910	Linnemannia elongata NVP71	Linnemannia elongata	Linnemannia elongata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoelNVP71_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia elongata	Mycocosm	Y
310910	Mortierella elongata NVP64 v1.0	Linnemannia elongata	Linnemannia elongata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoeNVP64_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia elongata	Mycocosm	N
310910	Mortierella elongata MPI-CAGE-AA-0104 v1.0	Linnemannia elongata	Linnemannia elongata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Morel_U14_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia elongata	Mycocosm	Y
