ncbi_species_taxid	accession	ncbi_organism_name	species	fasta_file_path	ncbi_taxonomy	source	is_published
660034	Fusarium oxysporum f.sp. cubense II5 v2.0	Fusarium oxysporum II5	Fusarium oxysporum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/FoxII5_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium oxysporum	Mycocosm	Y
660122	Fusarium vanettenii  77-13-4 v2.0	Fusarium vanettenii 77-13-4	Fusarium vanettenii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Necha2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium vanettenii	Mycocosm	Y
660469	Cryphonectria parasitica EP155 v2.0	Cryphonectria parasitica EP155	Cryphonectria parasitica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Crypa2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Cryphonectriaceae;g__Cryphonectria;s__Cryphonectria parasitica	Mycocosm	Y
663202	Trichophyton verrucosum HKI 0517	Trichophyton verrucosum HKI 0517	Trichophyton verrucosum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Triver1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton verrucosum	Mycocosm	Y
663331	Arthroderma benhamiae CBS 112371	Trichophyton benhamiae CBS 112371	Trichophyton benhamiae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Artbe1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton benhamiae	Mycocosm	Y
665073	Cochliobolus heterostrophus Hm540	Bipolaris maydis Hm540	Bipolaris maydis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/ChetHm540_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris maydis	Mycocosm	Y
665079	Sclerotinia sclerotiorum v1.0	Sclerotinia sclerotiorum 1980 UF-70	Sclerotinia sclerotiorum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sclsc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia;s__Sclerotinia sclerotiorum	Mycocosm	Y
665665	Xylaria palmicola CBS 124036 v1.0	Xylaria palmicola	Xylaria palmicola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Xylpal124036_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria;s__Xylaria palmicola	Mycocosm	Y
665912	Cochliobolus sativus ND90Pr v1.0	Bipolaris sorokiniana ND90Pr	Bipolaris sorokiniana	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cocsa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris sorokiniana	Mycocosm	Y
669021	Chaetomidium leptoderma CBS 538.74 v1.0	Chaetomidium leptoderma	Chaetomidium leptoderma	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Chale1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomidium;s__Chaetomidium leptoderma	Mycocosm	Y
669026	Staphylotrichum longicolle CBS 103.79 v1.0	Staphylotrichum longicolle	Staphylotrichum longicolle	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Stalo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Staphylotrichum;s__Staphylotrichum longicolle	Mycocosm	Y
670483	Gloeophyllum trabeum v1.0	Gloeophyllum trabeum ATCC 11539	Gloeophyllum trabeum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Glotr1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gloeophyllales;f__Gloeophyllaceae;g__Gloeophyllum;s__Gloeophyllum trabeum	Mycocosm	Y
670580	Postia placenta MAD-698-R-SB12 v1.0	Postia placenta MAD-698-R-SB12	Postia placenta	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PosplRSB12_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Postiaceae;g__Postia;s__Postia placenta	Mycocosm	Y
671144	Wallemia mellicola v1.0	Wallemia mellicola CBS 633.66	Wallemia mellicola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Walse1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Wallemiaceae;g__Wallemia;s__Wallemia mellicola	Mycocosm	Y
673940	Lindgomyces ingoldianus ATCC 200398 v1.0	Lindgomyces ingoldianus	Lindgomyces ingoldianus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Linin1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lindgomycetaceae;g__Lindgomyces;s__Lindgomyces ingoldianus	Mycocosm	Y
675824	Lipomyces starkeyi NRRL Y-11557 v1.0	Lipomyces starkeyi NRRL Y-11557	Lipomyces starkeyi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lipst1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;s__Lipomyces starkeyi	Mycocosm	Y
682080	Polyplosphaeria fusca CBS 125425 v1.0	Polyplosphaeria fusca	Polyplosphaeria fusca	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Polfu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tetraplosphaeriaceae;g__Polyplosphaeria;s__Polyplosphaeria fusca	Mycocosm	Y
683840	Microbotryum lychnidis-dioicae p1A1 Lamole	Microbotryum lychnidis-dioicae p1A1 Lamole	Microbotryum lychnidis-dioicae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Micld1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum;s__Microbotryum lychnidis-dioicae	Mycocosm	Y
685588	Galerina marginata v1.0	Galerina marginata CBS 339.88	Galerina marginata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Galma1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina marginata	Mycocosm	Y
688394	Lichtheimia ramosa JMRC FSU 6197	Lichtheimia ramosa	Lichtheimia ramosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Licra1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Lichtheimiaceae;g__Lichtheimia;s__Lichtheimia ramosa	Mycocosm	Y
690234	Serpula himantioides (S.lacrymans var shastensis) MUCL38935 v1.0	Serpula lacrymans var. shastensis SHA21-2	Serpula lacrymans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Serla_varsha1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Serpulaceae;g__Serpula;s__Serpula lacrymans	Mycocosm	Y
690887	Lophiotrema nucula CBS 627.86 v1.0	Lophiotrema nucula	Lophiotrema nucula	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lopnu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiotremataceae;g__Lophiotrema;s__Lophiotrema nucula	Mycocosm	Y
690899	Lentithecium fluviatile v1.0	Lentithecium fluviatile	Lentithecium fluviatile	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lenfl1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Lentithecium;s__Lentithecium fluviatile	Mycocosm	Y
692275	Septoria musiva SO2202 v1.0	Sphaerulina musiva SO2202	Sphaerulina musiva	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sepmu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina musiva	Mycocosm	Y
701091	Cochliobolus heterostrophus C5 v3.0	Bipolaris maydis C5	Bipolaris maydis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/CocheC5_4m_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris maydis	Mycocosm	Y
702382	Trichoderma asperelloides TR356 v1.0	Trichoderma asperelloides	Trichoderma asperelloides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Triasp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma asperelloides	Mycocosm	Y
703135	Amanita thiersii Skay4041 v1.0	Amanita thiersii Skay4041	Amanita thiersii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Amath1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita thiersii	Mycocosm	Y
703497	Microthyrium microscopicum CBS 115976 v1.0	Microthyrium microscopicum	Microthyrium microscopicum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Micmi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Microthyriales;f__Microthyriaceae;g__Microthyrium;s__Microthyrium microscopicum	Mycocosm	Y
703511	Trichodelitschia bisporula CBS 262.69 v1.0	Trichodelitschia bisporula	Trichodelitschia bisporula	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tribi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Phaeotrichales;f__Phaeotrichaceae;g__Trichodelitschia;s__Trichodelitschia bisporula	Mycocosm	Y
703756	Colletotrichum simmondsii CBS122122	Colletotrichum simmondsii	Colletotrichum simmondsii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Colsi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum simmondsii	Mycocosm	Y
705562	Polychaeton citri v1.0	Polychaeton citri	Polychaeton citri	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Polci1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiaceae;g__Polychaeton;s__Polychaeton citri	Mycocosm	Y
706473	Volvariella volvacea V23	Volvariella volvacea V23	Volvariella volvacea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Volvo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Volvariella;s__Volvariella volvacea	Mycocosm	Y
706561	Hortaea thailandica CCFEE 6315	Salinomyces thailandica	Salinomyces thailandica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Horth1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Salinomyces;s__Salinomyces thailandica	Mycocosm	Y
706981	Clathrospora elynae CBS 161.51 v1.0	Clathrospora elynae	Clathrospora elynae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Clael1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Diademaceae;g__Clathrospora;s__Clathrospora elynae	Mycocosm	Y
707954	Penicillium biforme ITEM 15300 v1.0	Penicillium biforme	Penicillium biforme	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcas15300_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium biforme	Mycocosm	Y
708069	Mucor fuscus	Mucor fuscus	Mucor fuscus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Mucfus1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor fuscus	Mycocosm	Y
708187	Colletotrichum chlorophyti NTL11	Colletotrichum chlorophyti	Colletotrichum chlorophyti	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Colch1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum chlorophyti	Mycocosm	Y
708197	Colletotrichum tofieldiae 0861	Colletotrichum tofieldiae	Colletotrichum tofieldiae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Colto1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum tofieldiae	Mycocosm	Y
708437	Cronartium quercuum f. sp. fusiforme G11 v1.0	Cronartium quercuum f. sp. fusiforme G11	Cronartium quercuum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Croqu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Coleosporiaceae;g__Cronartium;s__Cronartium quercuum	Mycocosm	Y
717646	Baudoinia compniacensis UAMH 10762 (4089826) v1.0	Baudoinia panamericana UAMH 10762	Baudoinia panamericana	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Bauco1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Baudoinia;s__Baudoinia panamericana	Mycocosm	Y
717740	Hyphopichia burtonii NRRL Y-1933 v1.0	Hyphopichia burtonii	Hyphopichia burtonii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hypbu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Hyphopichia;s__Hyphopichia burtonii	Mycocosm	Y
717836	Cercospora zeae-maydis v1.0	Cercospora zeae-maydis SCOH1-5	Cercospora zeae-maydis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cerzm1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora zeae-maydis	Mycocosm	Y
717944	Trametes versicolor v1.0	Trametes versicolor FP-101664 SS1	Trametes versicolor	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Trave1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes versicolor	Mycocosm	Y
717982	Auricularia subglabra v2.0	Auricularia subglabra TFB-10046 SS5	Auricularia subglabra	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aurde3_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia;s__Auricularia subglabra	Mycocosm	Y
721885	Stereum hirsutum FP-91666 SS1 v1.0	Stereum hirsutum FP-91666 SS1	Stereum hirsutum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Stehi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__Stereum hirsutum	Mycocosm	Y
741139	Lepidopterella palustris v1.0	Lepidopterella palustris	Lepidopterella palustris	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Leppa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidiales;f__Argynnaceae;g__Lepidopterella;s__Lepidopterella palustris	Mycocosm	Y
741275	Punctularia strigosozonata v1.0	Punctularia strigosozonata HHB-11173 SS5	Punctularia strigosozonata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Punst1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Punctulariaceae;g__Punctularia;s__Punctularia strigosozonata	Mycocosm	Y
741276	Rhodotorula taiwanensis MD1149	Rhodotorula taiwanensis	Rhodotorula taiwanensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhota1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula taiwanensis	Mycocosm	Y
741705	Coniophora puteana v1.0	Coniophora puteana RWD-64-598 SS2	Coniophora puteana	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Conpu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Coniophoraceae;g__Coniophora;s__Coniophora puteana	Mycocosm	Y
743114	Astrocystis sublimbata CBS 130006 v1.0	Astrocystis sublimbata	Astrocystis sublimbata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Astsub1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Astrocystis;s__Astrocystis sublimbata	Mycocosm	Y
743287	Xylaria scruposa CBS 123580 v1.0	Xylaria scruposa	Xylaria scruposa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Xylscr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria;s__Xylaria scruposa	Mycocosm	Y
743302	Xylaria venustula FL0490 v1.0	Xylaria venustula	Xylaria venustula	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Xylven1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria;s__Xylaria venustula	Mycocosm	Y
747089	Rhizophagus irregularis DAOM 181602 v1.0	Rhizophagus irregularis DAOM 181602=DAOM 197198	Rhizophagus irregularis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Gloin1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus irregularis	Mycocosm	Y
747525	Heterobasidion annosum v2.0	Heterobasidion irregulare TC 32-1	Heterobasidion irregulare	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hetan2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae;g__Heterobasidion;s__Heterobasidion irregulare	Mycocosm	Y
747657	Dekkera bruxellensis CBS 2499 v2.0	Brettanomyces bruxellensis CBS 2499	Brettanomyces bruxellensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Dekbr2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Brettanomyces;s__Brettanomyces bruxellensis	Mycocosm	Y
749465	Boeremia exigua MPI-SDFR-AT-0100 v1.0	Boeremia exigua	Boeremia exigua	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Boeex1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Boeremia;s__Boeremia exigua	Mycocosm	Y
755266	Yarrowia lipolytica CLIB89(W29)	Yarrowia lipolytica CLIB 89	Yarrowia lipolytica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/YarliW29_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia;s__Yarrowia lipolytica	Mycocosm	Y
756607	Suillus occidentalis FC124 v1.0	Suillus occidentalis	Suillus occidentalis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suiocc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus occidentalis	Mycocosm	Y
756982	Arthrobotrys oligospora ATCC 24927	Orbilia oligospora ATCC 24927	Orbilia oligospora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Artol1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia oligospora	Mycocosm	Y
759272	Chaetomium thermophilum var thermophilum DSM 1495	Thermochaetoides thermophila DSM 1495	Thermochaetoides thermophila	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Chathe1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Thermochaetoides;s__Thermochaetoides thermophila	Mycocosm	Y
759273	Colletotrichum higginsianum IMI 349063	Colletotrichum higginsianum IMI 349063	Colletotrichum higginsianum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Colhig2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum higginsianum	Mycocosm	Y
765867	Pyrenochaeta sp. DS3sAY3a v1.0	Pyrenochaeta sp. DS3sAY3a	Pyrenochaeta sp. DS3sAY3a	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pyrsp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__Pyrenochaeta sp. DS3sAY3a	Mycocosm	Y
765868	Stagonospora sp. SRC1lsM3a v1.0	Stagonospora sp. SRC1lsM3a	Stagonospora sp. SRC1lsM3a	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Stasp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora sp. SRC1lsM3a	Mycocosm	Y
767744	Tortispora caseinolytica Y-17796 v1.0	Tortispora caseinolytica NRRL Y-17796	Tortispora caseinolytica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Canca1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trigonopsidaceae;g__Tortispora;s__Tortispora caseinolytica	Mycocosm	Y
767769	Aspergillus brasiliensis v1.0	Aspergillus brasiliensis CBS 101740	Aspergillus brasiliensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspbr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus brasiliensis	Mycocosm	Y
767770	Aspergillus tubingensis v1.0	Aspergillus tubingensis CBS 134.48	Aspergillus tubingensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Asptu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus tubingensis	Mycocosm	Y
